EnsembleID,symbol,log2FoldChange,pvalue,padj,Regulation
ENSG00000101347.7,SAMHD1,0.671379299413775,1.04736485565978e-08,1.66199642378058e-06,Upregulated
ENSG00000155926.9,SLA,1.1412775260873,1.09732944490462e-08,1.73149955724921e-06,Upregulated
ENSG00000153404.9,PLEKHG4B,1.65135142996954,1.18293291728941e-08,1.85614730993897e-06,Upregulated
ENSG00000142973.8,CYP4B1,2.015968801239,1.20248560648216e-08,1.87634517940359e-06,Upregulated
ENSG00000076248.6,UNG,0.720851642408006,1.27779270026833e-08,1.98283776643296e-06,Upregulated
ENSG00000101342.5,TLDC2,1.01959792768784,1.29426685568123e-08,1.99736665799554e-06,Upregulated
ENSG00000140181.10,HERC2P2,0.944137189584536,1.3101177151881e-08,2.01078012385181e-06,Upregulated
ENSG00000149452.11,SLC22A8,2.55708117807562,1.34312178492987e-08,2.03705926243338e-06,Upregulated
ENSG00000117280.8,RAB7L1,0.688263049520631,1.43410880298245e-08,2.14122908945493e-06,Upregulated
ENSG00000125148.6,MT2A,1.29014937264229,1.44085270020644e-08,2.14122908945493e-06,Upregulated
ENSG00000121966.6,CXCR4,1.44284751080439,1.47328390409876e-08,2.17790131654851e-06,Upregulated
ENSG00000114638.3,UPK1B,2.61501845396737,1.57475872426732e-08,2.30365876502585e-06,Upregulated
ENSG00000244479.2,RP4-798C17.6,1.57936384586113,1.71970218096008e-08,2.46435077329723e-06,Upregulated
ENSG00000123364.3,HOXC13,2.78096571975216,1.83018737997699e-08,2.58305680996041e-06,Upregulated
ENSG00000011465.12,DCN,1.39411474542601,1.89238616564363e-08,2.63125991259568e-06,Upregulated
ENSG00000153162.8,BMP6,1.40106646968265,1.97279218184728e-08,2.68818360100761e-06,Upregulated
ENSG00000260027.2,HOXB7,2.34691378306514,2.00176705007517e-08,2.70305918920488e-06,Upregulated
ENSG00000077942.13,FBLN1,1.1479336922538,2.03347934197212e-08,2.70893249465383e-06,Upregulated
ENSG00000149573.3,MPZL2,1.99124264582472,2.03505093592038e-08,2.70893249465383e-06,Upregulated
ENSG00000187079.10,TEAD1,0.748539300621545,2.01956158192795e-08,2.70893249465383e-06,Upregulated
ENSG00000164188.4,RANBP3L,1.532951301387,2.04923860974378e-08,2.71495117131479e-06,Upregulated
ENSG00000078399.11,HOXA9,2.71339679682192,2.36646912562183e-08,3.0458258760297e-06,Upregulated
ENSG00000152952.7,PLOD2,0.916558834145338,2.34198668252383e-08,3.0458258760297e-06,Upregulated
ENSG00000163220.10,S100A9,2.22309825992882,2.3544918938292e-08,3.0458258760297e-06,Upregulated
ENSG00000231768.1,RP5-855F14.1,1.45599092405053,2.35272215770354e-08,3.0458258760297e-06,Upregulated
ENSG00000261040.2,CTD-2319I12.1,2.51874380642008,2.37489182486739e-08,3.0458258760297e-06,Upregulated
ENSG00000180353.6,HCLS1,1.4013086926288,2.43239590402145e-08,3.09134406136879e-06,Upregulated
ENSG00000147168.8,IL2RG,1.23758596189514,2.60332412384089e-08,3.28111545913179e-06,Upregulated
ENSG00000155659.9,VSIG4,1.93199627908471,2.60507974289312e-08,3.28111545913179e-06,Upregulated
ENSG00000101187.11,SLCO4A1,1.47479045564173,2.78311173847686e-08,3.47418930660443e-06,Upregulated
ENSG00000140832.5,MARVELD3,1.70978540837797,2.88218208968628e-08,3.58194019261144e-06,Upregulated
ENSG00000164117.8,FBXO8,0.637258341617324,2.96625080376834e-08,3.67018001433663e-06,Upregulated
ENSG00000172716.12,SLFN11,1.07477680997931,2.99158503532404e-08,3.6852916178573e-06,Upregulated
ENSG00000166292.7,TMEM100,1.2590856188839,3.03898915687279e-08,3.72734010694699e-06,Upregulated
ENSG00000102554.9,KLF5,1.40887205185462,3.16671069192544e-08,3.85036377506969e-06,Upregulated
ENSG00000185112.4,FAM43A,0.747116496568088,3.34557074103659e-08,4.03292040358346e-06,Upregulated
ENSG00000106258.9,CYP3A5,1.27865564808123,3.65541155981961e-08,4.35040442714633e-06,Upregulated
ENSG00000106333.8,PCOLCE,1.35577895172142,3.69894450350793e-08,4.38363942067625e-06,Upregulated
ENSG00000077984.4,CST7,1.75063262570906,3.72583518302699e-08,4.39695515906215e-06,Upregulated
ENSG00000111907.16,TPD52L1,1.02859374842363,3.92249809108858e-08,4.59046682851687e-06,Upregulated
ENSG00000076716.7,GPC4,0.940069779387548,4.23585156095368e-08,4.77460304449511e-06,Upregulated
ENSG00000128610.7,FEZF1,1.79781748414087,4.23809147863111e-08,4.77460304449511e-06,Upregulated
ENSG00000155850.7,SLC26A2,1.54564896587612,4.17438944517024e-08,4.77460304449511e-06,Upregulated
ENSG00000176387.6,HSD11B2,1.62011939706332,4.16539643433871e-08,4.77460304449511e-06,Upregulated
ENSG00000249307.1,RP11-438E5.1,1.80833458976432,4.23726589290789e-08,4.77460304449511e-06,Upregulated
ENSG00000267745.1,RP11-686D22.8,1.62031433883488,4.22153321450712e-08,4.77460304449511e-06,Upregulated
ENSG00000172493.16,AFF1,0.623957403047834,4.28489071781728e-08,4.7948097845153e-06,Upregulated
ENSG00000171860.4,C3AR1,1.58711925516815,4.31289191252192e-08,4.80699187091282e-06,Upregulated
ENSG00000112936.14,C7,1.88119711659074,4.38660178788416e-08,4.83696222803777e-06,Upregulated
ENSG00000171100.10,MTM1,0.682392727072015,4.37855582635738e-08,4.83696222803777e-06,Upregulated
ENSG00000180871.3,CXCR2,2.17277682443882,4.39144575123591e-08,4.83696222803777e-06,Upregulated
ENSG00000261589.1,CTC-462L7.1,1.07894193104328,4.4643878433918e-08,4.88640531546244e-06,Upregulated
ENSG00000034063.9,UHRF1,1.28393576980751,4.61553595900648e-08,5.02467280932616e-06,Upregulated
ENSG00000099937.6,SERPIND1,2.2181941154888,4.82912850325946e-08,5.23690085988604e-06,Upregulated
ENSG00000168874.8,ATOH8,1.12782006787112,4.89329501662695e-08,5.26582287862074e-06,Upregulated
ENSG00000185650.8,ZFP36L1,1.21325070874179,4.88896924606609e-08,5.26582287862074e-06,Upregulated
ENSG00000177917.6,ARL6IP6,0.716018407375545,5.02107802359293e-08,5.38271062781124e-06,Upregulated
ENSG00000047617.10,ANO2,1.19764449778994,5.08888609681969e-08,5.42805718411109e-06,Upregulated
ENSG00000231486.3,AC096579.7,2.14304534448869,5.10202975257353e-08,5.42805718411109e-06,Upregulated
ENSG00000110852.4,CLEC2B,1.31988715053658,5.44892215136833e-08,5.77524062133895e-06,Upregulated
ENSG00000122862.4,SRGN,1.34243817195725,5.58485099449813e-08,5.85304887621153e-06,Upregulated
ENSG00000090376.4,IRAK3,1.17054564597935,5.6566384281642e-08,5.90624548445531e-06,Upregulated
ENSG00000179023.7,KLHDC7A,2.56948130663817,5.71869270257358e-08,5.94892303471052e-06,Upregulated
ENSG00000158186.8,MRAS,0.686283509728051,6.06002225319652e-08,6.21196514691718e-06,Upregulated
ENSG00000213144.2,RP11-64B16.2,1.03434814966437,6.0387977222208e-08,6.21196514691718e-06,Upregulated
ENSG00000260549.1,MT1L,1.42341569600349,6.02567882852777e-08,6.21196514691718e-06,Upregulated
ENSG00000165071.10,TMEM71,1.22406583619224,6.11119315571455e-08,6.24163935143835e-06,Upregulated
ENSG00000131873.5,CHSY1,0.768681199685177,6.17754153284827e-08,6.28654380554744e-06,Upregulated
ENSG00000164949.3,GEM,1.39930099035157,6.29774529697217e-08,6.38573184678907e-06,Upregulated
ENSG00000165895.13,ARHGAP42,1.17585603317976,6.36700082770886e-08,6.43273209524671e-06,Upregulated
ENSG00000138356.9,AOX1,1.59064365922167,6.54839359483815e-08,6.56874038922211e-06,Upregulated
ENSG00000143546.5,S100A8,2.17031611624918,6.546663618606e-08,6.56874038922211e-06,Upregulated
ENSG00000159216.13,RUNX1,1.42286349181356,6.60232037103122e-08,6.59926591676704e-06,Upregulated
ENSG00000149289.6,ZC3H12C,0.723370830733851,6.8672206044198e-08,6.81553445640773e-06,Upregulated
ENSG00000163694.10,RBM47,1.56161039707219,6.84925164977895e-08,6.81553445640773e-06,Upregulated
ENSG00000152661.7,GJA1,1.26308421691642,7.06192340039646e-08,6.93525323590683e-06,Upregulated
ENSG00000107968.5,MAP3K8,1.12990517275299,7.16609717814714e-08,7.01303733249542e-06,Upregulated
ENSG00000137693.9,YAP1,1.23098490951682,7.32595199328289e-08,7.14458380678252e-06,Upregulated
ENSG00000168566.11,SNRNP48,0.652294585894917,7.53934648607856e-08,7.32725345171241e-06,Upregulated
ENSG00000110172.7,CHORDC1,0.823617436877428,7.8775610489259e-08,7.62955369590281e-06,Upregulated
ENSG00000241399.2,CD302,0.888870968165899,7.9924924854498e-08,7.71426585700442e-06,Upregulated
ENSG00000160862.8,AZGP1,1.52087617161914,8.11442543279523e-08,7.77849375873445e-06,Upregulated
ENSG00000170439.5,METTL7B,1.19429059099499,8.10748660827476e-08,7.77849375873445e-06,Upregulated
ENSG00000133639.3,BTG1,0.818163558804886,8.36585565586209e-08,7.99223768048295e-06,Upregulated
ENSG00000104447.7,TRPS1,0.891600264662019,8.43966152398762e-08,8.01833936367524e-06,Upregulated
ENSG00000166295.4,ANAPC16,0.643746190083556,8.55765701368243e-08,8.04847573218753e-06,Upregulated
ENSG00000183019.3,C19orf59,1.80019921031979,8.59665581819439e-08,8.04847573218753e-06,Upregulated
ENSG00000267653.1,RP1-193H18.3,1.95032687485935,8.54329690215304e-08,8.04847573218753e-06,Upregulated
ENSG00000197769.5,MAP1LC3C,1.52141262266208,9.22810681508127e-08,8.55412000380157e-06,Upregulated
ENSG00000124942.9,AHNAK,1.19037325189948,9.4821995620689e-08,8.73201767540423e-06,Upregulated
ENSG00000174032.12,SLC25A30,0.629076029926684,9.72610914349646e-08,8.92736037625441e-06,Upregulated
ENSG00000177575.8,CD163,2.12792513508832,9.9759559264406e-08,9.09884085018048e-06,Upregulated
ENSG00000197291.4,RAMP2-AS1,1.04293561713448,1.01191895796025e-07,9.14721681439179e-06,Upregulated
ENSG00000068697.6,LAPTM4A,0.667092934913097,1.01943057290421e-07,9.17716234011554e-06,Upregulated
ENSG00000176124.7,DLEU1,0.768953719159604,1.02676234351784e-07,9.21363384740754e-06,Upregulated
ENSG00000011304.11,PTBP1,0.585407109095416,1.03944674032963e-07,9.29775178205039e-06,Upregulated
ENSG00000122884.8,P4HA1,0.901771101514857,1.1017427200367e-07,9.79261005622489e-06,Upregulated
ENSG00000123374.6,CDK2,1.25506302281188,1.19313264914509e-07,1.05233597123787e-05,Upregulated
ENSG00000196954.8,CASP4,1.20892645192657,1.19519768869898e-07,1.05233597123787e-05,Upregulated
ENSG00000174946.5,GPR171,1.97210199751919,1.20195726548048e-07,1.05498042861095e-05,Upregulated
ENSG00000046604.8,DSG2,1.9564934174812,1.31179937795475e-07,1.13717620767331e-05,Upregulated
ENSG00000182107.5,TMEM30B,1.93086235508752,1.32234551340873e-07,1.14279133646496e-05,Upregulated
ENSG00000138964.10,PARVG,1.1474923612966,1.3822168936908e-07,1.19086889242618e-05,Upregulated
ENSG00000243927.1,MRPS6,0.82638757090577,1.45022742139055e-07,1.23059025935336e-05,Upregulated
ENSG00000120063.5,GNA13,0.819553709375698,1.51022264164143e-07,1.2661977115159e-05,Upregulated
ENSG00000146409.6,SLC18B1,0.762406784986357,1.50875397484772e-07,1.2661977115159e-05,Upregulated
ENSG00000115596.3,WNT6,1.62244387617447,1.5181247298689e-07,1.26903480023297e-05,Upregulated
ENSG00000081237.14,PTPRC,1.49184791852394,1.5446535288016e-07,1.28737933719438e-05,Upregulated
ENSG00000162747.5,FCGR3B,2.22636730438756,1.56689706252799e-07,1.2994147650184e-05,Upregulated
ENSG00000170577.7,SIX2,2.3079513892799,1.56834694108035e-07,1.2994147650184e-05,Upregulated
ENSG00000185022.7,MAFF,1.20736688436578,1.57651177557789e-07,1.30233783060753e-05,Upregulated
ENSG00000152463.10,OLAH,1.53045347765354,1.58385835144405e-07,1.30456978055745e-05,Upregulated
ENSG00000213654.5,GPSM3,1.09931372794396,1.63960599194974e-07,1.34653840631264e-05,Upregulated
ENSG00000117318.8,ID3,1.23971823569882,1.64672393664274e-07,1.34844125972258e-05,Upregulated
ENSG00000114013.11,CD86,1.45886320769283,1.66624536095303e-07,1.3565169116837e-05,Upregulated
ENSG00000145287.6,PLAC8,1.65148523584589,1.67421238397206e-07,1.35906367712784e-05,Upregulated
ENSG00000187116.9,LILRA5,2.18756205335824,1.68645369365349e-07,1.36505547243936e-05,Upregulated
ENSG00000163132.6,MSX1,1.28402674540477,1.74971025731451e-07,1.40411748563408e-05,Upregulated
ENSG00000071967.7,CYBRD1,1.09742557031353,1.77232646341505e-07,1.4141856073278e-05,Upregulated
ENSG00000042062.7,FAM65C,1.13288004545698,1.8141513853667e-07,1.42727451387053e-05,Upregulated
ENSG00000152518.5,ZFP36L2,1.06388548038179,1.81217890453323e-07,1.42727451387053e-05,Upregulated
ENSG00000177426.15,TGIF1,1.10094679601279,1.81921983823708e-07,1.42727451387053e-05,Upregulated
ENSG00000151650.7,VENTX,1.56811520484639,1.8431892178344e-07,1.4380459878143e-05,Upregulated
ENSG00000159212.8,CLIC6,2.26748897845629,1.84267331685597e-07,1.4380459878143e-05,Upregulated
ENSG00000061455.9,PRDM6,1.56568858518238,1.87618028817035e-07,1.45763783556661e-05,Upregulated
ENSG00000132256.14,TRIM5,0.982198975202554,1.87868015977182e-07,1.45763783556661e-05,Upregulated
ENSG00000092531.5,SNAP23,0.678634459139366,1.88708333818791e-07,1.46012423470204e-05,Upregulated
ENSG00000147437.5,GNRH1,0.883298116564645,2.07646435724659e-07,1.57993655831166e-05,Upregulated
ENSG00000057252.8,SOAT1,0.588509622990397,2.15506597870087e-07,1.61843150117035e-05,Upregulated
ENSG00000104415.9,WISP1,1.48283685178894,2.15140988900002e-07,1.61843150117035e-05,Upregulated
ENSG00000120690.9,ELF1,0.911384479638269,2.14839665406878e-07,1.61843150117035e-05,Upregulated
ENSG00000158869.6,FCER1G,1.43386700555023,2.21712510332323e-07,1.65618065896382e-05,Upregulated
ENSG00000228058.1,RP11-552D4.1,1.55449458407312,2.26114751070399e-07,1.68458488416824e-05,Upregulated
ENSG00000197405.3,C5AR1,1.39591394107625,2.38100146124467e-07,1.76451683488072e-05,Upregulated
ENSG00000180198.11,RCC1,0.780836006431961,2.45385639570078e-07,1.81028385986662e-05,Upregulated
ENSG00000196900.4,C5orf48,1.88724373609398,2.61450518689169e-07,1.90736642036953e-05,Upregulated
ENSG00000132965.5,ALOX5AP,1.60394698505145,2.62224034451709e-07,1.90805348591843e-05,Upregulated
ENSG00000231991.3,ANXA2P2,2.22414777677646,2.86003703810741e-07,2.05974000741854e-05,Upregulated
ENSG00000125384.6,PTGER2,1.69160531807491,2.88149515058297e-07,2.06988629909012e-05,Upregulated
ENSG00000172322.9,CLEC12A,2.21990138974575,2.97312261919115e-07,2.13025752564341e-05,Upregulated
ENSG00000137752.18,CASP1,1.15454087501921,3.09244003729324e-07,2.20450160729582e-05,Upregulated
ENSG00000056487.11,PHF21B,0.86972136319156,3.14566462322693e-07,2.23676663981202e-05,Upregulated
ENSG00000163297.12,ANTXR2,0.989660629453199,3.16102658207174e-07,2.24201398006689e-05,Upregulated
ENSG00000196209.7,SIRPB2,1.36923636806612,3.19261953957225e-07,2.25871801027621e-05,Upregulated
ENSG00000142748.8,FCN3,1.37139911575443,3.20817060883919e-07,2.26401728368006e-05,Upregulated
ENSG00000037965.4,HOXC8,2.53350894230998,3.24399384093063e-07,2.28181621829271e-05,Upregulated
ENSG00000211893.3,IGHG2,2.23455158596401,3.26018879796335e-07,2.28351428350117e-05,Upregulated
ENSG00000269124.1,AC007193.10,1.52996331486046,3.30356136480137e-07,2.3081375137606e-05,Upregulated
ENSG00000160883.6,HK3,1.19585481435295,3.33190553523139e-07,2.3221645351872e-05,Upregulated
ENSG00000130675.10,MNX1,2.04401400585034,3.36029781016147e-07,2.33615555925756e-05,Upregulated
ENSG00000107807.8,TLX1,2.45223990047361,3.3698189625829e-07,2.33699025190286e-05,Upregulated
ENSG00000133800.4,LYVE1,1.5714957436711,3.39422505934895e-07,2.34234887572319e-05,Upregulated
ENSG00000177464.4,GPR4,1.43674997252642,3.42410308624124e-07,2.35717606331514e-05,Upregulated
ENSG00000105246.5,EBI3,1.32401527459352,3.43732709543438e-07,2.36049403739524e-05,Upregulated
ENSG00000188404.4,SELL,1.34565720974974,3.45674354841469e-07,2.36803795230057e-05,Upregulated
ENSG00000122420.5,PTGFR,1.39317354418135,3.4939803776993e-07,2.38772328147056e-05,Upregulated
ENSG00000181016.5,LSMEM1,0.923460913023977,3.57716576151916e-07,2.43863725106283e-05,Upregulated
ENSG00000072694.14,FCGR2B,1.94952404131397,3.86791277933682e-07,2.61149197676042e-05,Upregulated
ENSG00000165806.15,CASP7,0.886996219780581,3.99124215816879e-07,2.67546583523835e-05,Upregulated
ENSG00000176046.7,NUPR1,1.27476544514249,4.06070122602821e-07,2.71554560322511e-05,Upregulated
ENSG00000105967.11,TFEC,1.32736961422744,4.22198816835083e-07,2.81002326266516e-05,Upregulated
ENSG00000121316.5,PLBD1,1.19549570049924,4.25890598766466e-07,2.82608128404222e-05,Upregulated
ENSG00000137819.9,PAQR5,0.897982992775376,4.26623870272332e-07,2.82608128404222e-05,Upregulated
ENSG00000110079.12,MS4A4A,1.60068140214054,4.37348463142664e-07,2.89030736100894e-05,Upregulated
ENSG00000198157.6,HMGN5,0.724656705660468,4.46482209774407e-07,2.93684913956294e-05,Upregulated
ENSG00000115474.6,KCNJ13,1.8348612710423,4.48695266739648e-07,2.93965481919624e-05,Upregulated
ENSG00000134901.8,KDELC1,0.626649171622175,4.49002000012527e-07,2.93965481919624e-05,Upregulated
ENSG00000054598.5,FOXC1,1.34042549314846,4.50667143457636e-07,2.94369489727782e-05,Upregulated
ENSG00000143127.8,ITGA10,1.04345838620204,4.5466408334473e-07,2.95605326594987e-05,Upregulated
ENSG00000166825.9,ANPEP,1.27636049052599,4.53673206412737e-07,2.95605326594987e-05,Upregulated
ENSG00000139515.5,PDX1,2.49456307803328,4.62032188876515e-07,2.98324093999418e-05,Upregulated
ENSG00000148482.7,SLC39A12,1.30979488068827,4.66179701387474e-07,3.00311680570413e-05,Upregulated
ENSG00000137509.5,PRCP,0.666485630793444,4.69899237739916e-07,3.02015100466843e-05,Upregulated
ENSG00000165449.7,SLC16A9,1.23811542590351,5.07633918523214e-07,3.22577236867908e-05,Upregulated
ENSG00000198464.9,ZNF480,0.614842846951265,5.23294352633331e-07,3.30944784476169e-05,Upregulated
ENSG00000136167.9,LCP1,1.35611199400471,5.35860780827596e-07,3.36705184588472e-05,Upregulated
ENSG00000170647.2,TMEM133,0.860973389766096,5.37638505561045e-07,3.37068140752077e-05,Upregulated
ENSG00000173530.5,TNFRSF10D,1.38870181781348,5.54381870766253e-07,3.46020524538039e-05,Upregulated
ENSG00000231355.1,AP000302.58,1.48616846244826,5.72646478278343e-07,3.55053457735183e-05,Upregulated
ENSG00000104870.8,FCGRT,0.933491943360104,5.84561798605377e-07,3.61642890692274e-05,Upregulated
ENSG00000188647.8,PTAR1,0.826131659789845,5.96996159324541e-07,3.68523761031833e-05,Upregulated
ENSG00000248144.1,ADH1C,2.10153976841787,6.03583805196713e-07,3.7095970101882e-05,Upregulated
ENSG00000175707.7,C1orf172,1.44380814606695,6.23425677813312e-07,3.81484902238399e-05,Upregulated
ENSG00000123268.4,ATF1,0.656606173848658,6.34005114215731e-07,3.86275523708834e-05,Upregulated
ENSG00000151929.5,BAG3,1.19535293244983,6.3714596287685e-07,3.87348888729915e-05,Upregulated
ENSG00000090104.7,RGS1,1.90213530599118,6.51828889414341e-07,3.92873777188425e-05,Upregulated
ENSG00000105854.8,PON2,0.788295097511808,6.64171999658284e-07,3.99456080394052e-05,Upregulated
ENSG00000174718.7,KIAA1551,0.572792458854655,6.71341796967293e-07,4.00897240754427e-05,Upregulated
ENSG00000197249.8,SERPINA1,1.70499766158789,6.70270849586762e-07,4.00897240754427e-05,Upregulated
ENSG00000151632.12,AKR1C2,1.07843454514622,6.75140979690501e-07,4.01751794418794e-05,Upregulated
ENSG00000114978.12,MOB1A,0.631520875348924,6.79861335756321e-07,4.03196970866267e-05,Upregulated
ENSG00000171791.10,BCL2,0.649259442265371,6.81876174605607e-07,4.03196970866267e-05,Upregulated
ENSG00000163629.8,PTPN13,0.792176894274272,6.97022387230813e-07,4.10424901261045e-05,Upregulated
ENSG00000059377.11,TBXAS1,1.18789735015982,7.24533226874904e-07,4.23379355496819e-05,Upregulated
ENSG00000091317.7,CMTM6,0.738858693717182,7.21734561673198e-07,4.23379355496819e-05,Upregulated
ENSG00000146648.11,EGFR,0.978814588322834,7.25052408566134e-07,4.23379355496819e-05,Upregulated
ENSG00000225994.1,,1.26967247330227,7.33475462787563e-07,4.2652433381603e-05,Upregulated
ENSG00000163131.5,CTSS,1.20739332802902,7.58806003223574e-07,4.36733283043863e-05,Upregulated
ENSG00000185432.10,METTL7A,0.882867931679937,7.58065233511706e-07,4.36733283043863e-05,Upregulated
ENSG00000227203.2,SUB1P1,1.08578358636015,7.57300366238589e-07,4.36733283043863e-05,Upregulated
ENSG00000171940.9,ZNF217,0.953276679094864,7.60680279875948e-07,4.36916707993369e-05,Upregulated
ENSG00000166928.6,MS4A14,1.2239709702943,7.87701884560875e-07,4.50594355023652e-05,Upregulated
ENSG00000158373.7,HIST1H2BD,1.07949085872072,7.96935077704565e-07,4.5442730592782e-05,Upregulated
ENSG00000167208.10,SNX20,1.63472375679522,7.99256200834347e-07,4.5442730592782e-05,Upregulated
ENSG00000138594.8,TMOD3,0.648202717775618,8.11034308659044e-07,4.59264528776342e-05,Upregulated
ENSG00000178075.15,GRAMD1C,1.01279329596873,8.17069658193019e-07,4.60824005816613e-05,Upregulated
ENSG00000183814.11,LIN9,0.649565171034653,8.38324923730551e-07,4.71864371399198e-05,Upregulated
ENSG00000176714.9,CCDC121,0.669913845560649,8.41891707000328e-07,4.72649234233382e-05,Upregulated
ENSG00000214814.2,FER1L6,1.99888519282636,8.4308493734085e-07,4.72649234233382e-05,Upregulated
ENSG00000102359.5,SRPX2,1.60451370712521,8.51066840184299e-07,4.76173592435386e-05,Upregulated
ENSG00000268802.1,CTD-2587H19.1,1.48105658763299,8.60304706429882e-07,4.77656292666928e-05,Upregulated
ENSG00000254607.2,RP11-115C10.1,2.12263108188605,8.76064306750417e-07,4.84446153809964e-05,Upregulated
ENSG00000114698.10,PLSCR4,1.02673501129256,8.96948143403442e-07,4.94942681802996e-05,Upregulated
ENSG00000251442.1,RP11-792D21.2,1.34108858736686,9.11656455726113e-07,5.01089919216817e-05,Upregulated
ENSG00000142227.6,EMP3,1.10002902004632,9.37950598329908e-07,5.12533432982337e-05,Upregulated
ENSG00000115361.3,ACADL,1.27732155505239,9.40484454120397e-07,5.12920133259798e-05,Upregulated
ENSG00000088836.7,SLC4A11,0.979156059035709,9.56862595991846e-07,5.20373481883356e-05,Upregulated
ENSG00000134762.12,DSC3,2.42442225766786,9.57856268500356e-07,5.20373481883356e-05,Upregulated
ENSG00000116096.5,SPR,0.816568406162077,9.59969775873884e-07,5.20514886003278e-05,Upregulated
ENSG00000112378.10,PERP,1.06013521281972,9.69059247002537e-07,5.23422443664621e-05,Upregulated
ENSG00000162367.7,TAL1,0.871155281973797,9.72819486017943e-07,5.24444930974778e-05,Upregulated
